       Step     Time          Energy          fmax
FIRE2:   20 01:35:56    -1065.230713        0.011396
FIRE2:   21 01:35:56    -1065.230713        0.011239
FIRE2:   22 01:35:56    -1065.230591        0.011088
FIRE2:   23 01:35:57    -1065.230591        0.010937
FIRE2:   24 01:35:57    -1065.230713        0.010786
FIRE2:   25 01:35:58    -1065.230713        0.010630
FIRE2:   26 01:35:58    -1065.230713        0.010467
FIRE2:   27 01:35:58    -1065.230835        0.010298
FIRE2:   28 01:35:59    -1065.230835        0.010118
FIRE2:   29 01:35:59    -1065.230835        0.009915
FIRE2:   30 01:36:00    -1065.230957        0.009684
FIRE2:   31 01:36:00    -1065.230957        0.009418
FIRE2:   32 01:36:00    -1065.230957        0.009117
FIRE2:   33 01:36:01    -1065.230957        0.008772
FIRE2:   34 01:36:01    -1065.231079        0.008382
FIRE2:   35 01:36:02    -1065.231079        0.007941
FIRE2:   36 01:36:02    -1065.231201        0.007442
FIRE2:   37 01:36:02    -1065.231201        0.006870
FIRE2:   38 01:36:03    -1065.231323        0.006218
FIRE2:   39 01:36:03    -1065.231445        0.005472
FIRE2:   40 01:36:03    -1065.231445        0.004622
FIRE2:   41 01:36:04    -1065.231445        0.003662
FIRE2:   42 01:36:04    -1065.231445        0.002581
FIRE2:   43 01:36:05    -1065.231445        0.001374
FIRE2:   44 01:36:05    -1065.231689        0.003277
FIRE2:   45 01:36:06    -1065.231445        0.001902
FIRE2:   46 01:36:06    -1065.231445        0.001163
FIRE2:   47 01:36:07    -1065.231567        0.000453
