       Step     Time          Energy          fmax
FIRE2:    0 22:06:11    -1074.542969       49.443947
FIRE2:    1 22:06:12     -944.141357      933.877462
FIRE2:    2 22:06:18    -1049.139893      404.563994
FIRE2:    3 22:06:25    -1056.138062      338.431449
FIRE2:    4 22:06:26    -1074.564453       48.203585
FIRE2:    5 22:06:26    -1074.920654       15.912464
FIRE2:    6 22:06:27    -1074.957031        1.453269
FIRE2:    7 22:06:27    -1074.957031        1.045862
FIRE2:    8 22:06:28    -1074.957153        0.498670
FIRE2:    9 22:06:28    -1074.957275        0.116035
FIRE2:   10 22:06:29    -1074.957153        0.036513
FIRE2:   11 22:06:29    -1074.957153        0.035691
FIRE2:   12 22:06:29    -1074.957031        0.028341
FIRE2:   13 22:06:30    -1074.957031        0.026581
FIRE2:   14 22:06:30    -1074.957031        0.019947
FIRE2:   15 22:06:31    -1074.957275        0.014325
FIRE2:   16 22:06:31    -1074.957275        0.008878
FIRE2:   17 22:06:31    -1074.957031        0.001045
FIRE2:   18 22:06:32    -1074.957275        0.006493
FIRE2:   19 22:06:33    -1074.957031        0.004697
FIRE2:   20 22:06:33    -1074.957031        0.003952
FIRE2:   21 22:06:33    -1074.957153        0.004664
FIRE2:   22 22:06:34    -1074.957153        0.004744
FIRE2:   23 22:06:34    -1074.957031        0.002995
FIRE2:   24 22:06:34    -1074.957031        0.002596
FIRE2:   25 22:06:35    -1074.957031        0.003040
FIRE2:   26 22:06:35    -1074.957031        0.002886
FIRE2:   27 22:06:36    -1074.957031        0.002754
FIRE2:   28 22:06:36    -1074.957275        0.000651
