       Step     Time          Energy          fmax
FIRE2:    0 17:51:14    -1075.045654        0.176824
FIRE2:    1 17:51:18    -1075.046631        0.176460
FIRE2:    2 17:51:21    -1075.048584        0.175738
FIRE2:    3 17:51:26    -1075.051270        0.174657
FIRE2:    4 17:51:30    -1075.054932        0.173211
FIRE2:    5 17:51:34    -1075.059570        0.171418
FIRE2:    6 17:51:37    -1075.064941        0.169275
FIRE2:    7 17:51:41    -1075.071045        0.166785
FIRE2:    8 17:51:45    -1075.077881        0.163965
FIRE2:    9 17:51:48    -1075.085449        0.160810
FIRE2:   10 17:51:52    -1075.093750        0.157332
FIRE2:   11 17:51:56    -1075.102295        0.153540
FIRE2:   12 17:51:59    -1075.111328        0.149447
FIRE2:   13 17:52:03    -1075.121094        0.145058
FIRE2:   14 17:52:06    -1075.131104        0.140385
FIRE2:   15 17:52:10    -1075.141113        0.135439
FIRE2:   16 17:52:14    -1075.151367        0.130237
FIRE2:   17 17:52:17    -1075.161865        0.124778
FIRE2:   18 17:52:21    -1075.172363        0.119089
FIRE2:   19 17:52:25    -1075.182617        0.113178
FIRE2:   20 17:52:29    -1075.192749        0.107060
FIRE2:   21 17:52:32    -1075.202637        0.100746
FIRE2:   22 17:52:36    -1075.213379        0.093580
FIRE2:   23 17:52:39    -1075.224365        0.085458
FIRE2:   24 17:52:43    -1075.235840        0.076257
FIRE2:   25 17:52:47    -1075.247070        0.065870
FIRE2:   26 17:52:50    -1075.257812        0.054168
FIRE2:   27 17:52:54    -1075.267578        0.041039
FIRE2:   28 17:52:58    -1075.275391        0.026386
FIRE2:   29 17:53:01    -1075.280029        0.010153
FIRE2:   30 17:53:05    -1075.280273        0.007689
FIRE2:   31 17:53:11    -1075.280762        0.003233
FIRE2:   32 17:53:15    -1075.280762        0.003217
FIRE2:   33 17:53:18    -1075.280762        0.003187
FIRE2:   34 17:53:22    -1075.280762        0.003156
FIRE2:   35 17:53:26    -1075.280762        0.003115
FIRE2:   36 17:53:29    -1075.280762        0.003066
FIRE2:   37 17:53:33    -1075.280762        0.003008
FIRE2:   38 17:53:37    -1075.280762        0.002941
FIRE2:   39 17:53:40    -1075.280762        0.002867
FIRE2:   40 17:53:44    -1075.280762        0.002783
FIRE2:   41 17:53:47    -1075.280762        0.002697
FIRE2:   42 17:53:51    -1075.280762        0.002599
FIRE2:   43 17:53:55    -1075.280762        0.002499
FIRE2:   44 17:53:58    -1075.280762        0.002390
FIRE2:   45 17:54:02    -1075.280762        0.002269
FIRE2:   46 17:54:06    -1075.280762        0.002151
FIRE2:   47 17:54:09    -1075.280762        0.002025
FIRE2:   48 17:54:13    -1075.280762        0.001889
FIRE2:   49 17:54:17    -1075.280762        0.001749
FIRE2:   50 17:54:20    -1075.280762        0.001610
FIRE2:   51 17:54:24    -1075.280762        0.001466
FIRE2:   52 17:54:27    -1075.280762        0.001300
FIRE2:   53 17:54:31    -1075.280762        0.001113
FIRE2:   54 17:54:35    -1075.280762        0.000900
