       Step     Time          Energy          fmax
FIRE2:    0 22:05:55    -1075.045654       39.202417
FIRE2:    1 22:05:56     -976.891846     1147.726941
FIRE2:    2 22:06:00    -1054.062012      388.926604
FIRE2:    3 22:06:04    -1071.857666      163.001360
FIRE2:    4 22:06:04    -1074.348145       73.172168
FIRE2:    5 22:06:08    -1071.440918      173.228203
FIRE2:    6 22:06:09    -1074.235596       85.822594
FIRE2:    7 22:06:09    -1074.760986       59.289705
FIRE2:    8 22:06:09    -1075.170898       26.520259
FIRE2:    9 22:06:09    -1075.272705        7.012501
FIRE2:   10 22:06:09    -1075.280762        1.091358
FIRE2:   11 22:06:09    -1075.280762        1.024609
FIRE2:   12 22:06:09    -1075.280762        0.927101
FIRE2:   13 22:06:09    -1075.280762        0.801199
FIRE2:   14 22:06:09    -1075.280762        0.651653
FIRE2:   15 22:06:10    -1075.280762        0.482606
FIRE2:   16 22:06:10    -1075.280762        0.299677
FIRE2:   17 22:06:10    -1075.280762        0.105356
FIRE2:   18 22:06:10    -1075.280762        0.089352
FIRE2:   19 22:06:10    -1075.280762        0.026210
FIRE2:   20 22:06:10    -1075.280884        0.026140
FIRE2:   21 22:06:10    -1075.280884        0.024517
FIRE2:   22 22:06:10    -1075.280762        0.023369
FIRE2:   23 22:06:10    -1075.280762        0.021840
FIRE2:   24 22:06:10    -1075.280762        0.019925
FIRE2:   25 22:06:11    -1075.280762        0.017790
FIRE2:   26 22:06:11    -1075.280762        0.015921
FIRE2:   27 22:06:11    -1075.280762        0.013276
FIRE2:   28 22:06:11    -1075.280762        0.010969
FIRE2:   29 22:06:11    -1075.280762        0.007912
FIRE2:   30 22:06:11    -1075.280762        0.004569
FIRE2:   31 22:06:11    -1075.280762        0.001590
FIRE2:   32 22:06:11    -1075.280762        0.001160
FIRE2:   33 22:06:11    -1075.280762        0.000091
