       Step     Time          Energy          fmax
FIRE2:   30 21:54:29    -1059.882324        0.036287
FIRE2:   31 21:54:29    -1059.882324        0.032074
FIRE2:   32 21:54:29    -1059.882324        0.028466
FIRE2:   33 21:54:29    -1059.882324        0.023269
FIRE2:   34 21:54:29    -1059.882324        0.016757
FIRE2:   35 21:54:29    -1059.882324        0.009914
FIRE2:   36 21:54:29    -1059.882324        0.001392
FIRE2:   37 21:54:29    -1059.882324        0.006033
FIRE2:   38 21:54:29    -1059.882324        0.001434
FIRE2:   39 21:54:30    -1059.882324        0.001428
FIRE2:   40 21:54:30    -1059.882324        0.001432
FIRE2:   41 21:54:30    -1059.882324        0.001416
FIRE2:   42 21:54:30    -1059.882324        0.000444
